SYMBOL,Log2FC
CENPJ,0.9320797333570532
TOM1L2,-0.751847057
EBLN2,0.9400181274891555
NIFK,0.8641092751151103
ZNF253,1.0243861025060488
NTN1,-1.323537201
ZNF680,0.8440275351346589
FAM193B,-0.737819955
ASAP2,-0.732854871
FANCF,0.8387093730019606
ZNF668,-0.901580288
SPATA17,1.998390893973104
TLX1,1.998390893973104
C22orf39,1.0500236623884271
NPM3,0.8952404262286038
ST3GAL2,-0.727618731
SCAPER,0.9131458779725836
D2HGDH,1.1039758119116465
PUM3,0.86717094
SLC25A38,0.8395799725610082
GSTA5,-3.831331841
SCARB1,0.9041301624628639
CTF1,1.3265203280287832
OGG1,0.8407843077495798
ZFP62,0.8540325565660387
TFAP2C,1.1735603135948223
SIPA1L2,-0.777816332
PMPCB,0.7978195153907395
SUMF1,0.8517774506525981
RRP7A,0.8433547788150442
STXBP3,0.814742174
INTS13,0.8355108073223763
STK36,0.9611651222175359
DEFA5,-4.60893942
CAT,0.8288806984683497
BCAR1,-0.726151689
PEX16,1.030788884375541
RSU1,-0.714580456
CDCA3,1.2490415753510655
ZBTB32,-2.676053616
TMEM135,0.8531128990199264
BDKRB2,-0.863154125
GPATCH1,0.979358794
ZNF630,1.043767687580483
PTPA,-0.703895671
ZNF184,0.8766951538180114
DTD1,0.815182188
RSF1,0.8213569594414127
TRIM15,1.590732925059858
TLL1,-2.702048824
CHI3L2,-3.023976919
INPP5J,1.1984155022810983
JPH2,-2.676053616
IFNAR1,-0.683710181
WDR1,-0.90597971
ADSL,0.8034003064340673
MYH9,-0.67665837
APBB1,-1.279233974
SPIN4,0.8971676602334098
LRRC8D,0.8434489218566705
CAMK2N1,0.7899291017301984
ENHO,-2.023976919
SUV39H1,1.1280261743897002
CACNB4,-2.230427797
NANS,0.8242029661339862
WDR18,0.8387342279846184
ATP13A2,-0.820287936
FAM228A,-3.24636934
ARHGAP5,0.8097737376457355
PTDSS1,0.7950939602016995
AKR1C3,1.1748029450591462
ZKSCAN2,1.2979511758320124
ZBTB33,0.8273721130690834
CSNK1D,0.7954226132928142
EAPP,0.812309005
GPR155,0.9221300729494484
IFNGR1,-0.702737626
ICA1L,-1.545929622
CCDC136,-1.439014418
KRBOX1,-2.023976919
DUS4L,0.9760230809446506
TSFM,0.8236327387948483
HSD17B10,0.8083820091321483
ASRGL1,1.0304708649670253
PHF6,0.8363710906161375
ZNF12,0.9038732951888138
CRNKL1,0.8810628808652261
MC5R,-2.702048824
SNX14,0.7873133437972553
THUMPD1,0.8095815178824579
MKS1,0.9795547719149029
ANAPC15,0.8025921360008019
CHP1,0.8006636617980729
DYNLRB1,0.7553011976357054
TSN,0.8092908134099877
CMTM1,-2.60893942
LCMT1,0.8400120202675012
PRIM1,0.9047643977748283
CYP2E1,-1.628048243
BRIX1,0.8088175808559295
XPC,0.8232142376652574
CEBPZ,0.8224778226911935
POLK,-0.750735356
KLC1,-0.692849887
RP9,0.9104899209055937
ASPSCR1,0.8486038542968375
KCTD16,-2.313483536
SLC3A1,1.2086838377349256
TMEM168,0.8020561666078541
QTRT2,0.860295374
NPRL3,0.86119348
SF1,0.837825787
TEX11,-3.439014418
SLC7A6,0.800010595
SPC24,0.9877365015084401
MGAT5,0.7842172671567478
CCDC186,-0.814835521
TSNAXIP1,-3.831331841
RRP1,0.9451290729988653
MTIF2,0.8051068770992873
CAPN15,0.8902932069187655
TRIM65,0.8574630488962107
PCOLCE2,-1.439014418
PPAN,0.8299013451796098
XKRX,2.042112271402422
RLIM,0.9916199359956677
ZBTB42,1.0716753200083362
MOAP1,0.83249577
FAM122B,0.7955939527118927
PFKFB4,0.950027872
LTO1,1.041496918421931
BAG3,-0.771789895
PROCA1,1.4234820579158702
TBC1D24,0.9425765978515077
ZNF593,0.9595349581560804
MINAR1,-1.801584498
ACSF3,0.8336950485373809
PEX11A,0.9533030044445665
FANCM,1.0771092060589647
EIF2S3,1.0464124088360478
THAP2,0.9874882674381036
B4GALT6,0.9874882674381036
FAM118B,0.8475083404219692
MEP1A,2.1189810347866924
CEACAM7,2.1189810347866924
ZNF860,1.730910583108118
UNK,0.8214460438357731
ALDH3B1,-0.868058776
CPT1A,0.8494671934600264
ARHGEF28,1.0634859221949888
FOXK1,0.7942518366542286
NUTF2,0.7785583046191467
LANCL1,0.8055344166544209
PLTP,-0.678790529
PEX1,0.9239543608018117
IFT52,0.8078310467267924
SNX2,-0.682156682
ULK2,-0.824162346
DDX1,0.7735145071465679
GSTO2,1.5458786892755967
ZNF426,-0.780705768
HSPBAP1,0.8680404000716377
RAPH1,-0.725171382
ZSWIM6,-0.75445848
RNF8,0.8224342347630103
CRCP,0.8249571067536525
SCUBE3,-3.023976919
BIK,1.1748029450591462
NXT1,0.8071040728775176
ROGDI,-1.012572156
TMEM200A,-0.726995181
PHYHIP,-3.023976919
FDPS,0.8849586025381919
STX19,1.0557502734153843
ARFGEF1,0.7874135162374105
AP5S1,0.9973335871900613
KAT8,0.8195603393089002
ANO5,-2.702048824
ALG14,0.8562838366705536
GAR1,0.8184072210212037
WDR91,-0.92711538
FBXO31,0.8488518404795347
ZNF644,0.765713696
PIAS2,0.8265224947027692
WDR73,0.8278929966468063
SIGLEC6,-3.60893942
NFKBIZ,-0.71816849
OTUB1,0.8162065329766257
DGCR2,0.835792467
CLEC20A,1.3797452669956591
ANXA13,1.3797452669956591
SIGIRR,0.8077073323639947
CCDC122,0.918362513
GEMIN4,0.9798549425356766
TTC27,0.8433018206543119
UQCRH,0.8199617709252465
NAA25,0.8702284169220533
ABHD10,0.9533030044445665
CHCHD6,1.0125489569697637
TMEM192,0.8717338774231003
KNOP1,0.8237785524658365
TAS2R4,0.9722611621484507
FLNB,0.7786981447382426
YIF1A,0.7970529398993307
CLSTN3,-0.735063881
SAV1,0.8058823494023635
SCN3B,1.4614499081148917
LMBR1,0.792121636
TMED4,0.7816783817090109
MICU2,0.8129896591127936
FAM155A,-2.161480443
FXR1,0.7989468056107367
TMEM258,0.8025715682355652
HEATR1,0.8309129535069832
RNF126,0.8309129535069832
PRKRA,0.7794308184855905
NPRL2,0.9057607452667824
MAP1LC3A,0.8009101700102303
INTS5,0.9978494433978282
TSTA3,0.7969964643932301
DIS3,0.78536473
CDK2AP2,0.82428019
UBA5,0.80173192
PPIE,0.8256328384679001
VRK3,0.8359016102677632
TMEM79,1.0722383962039528
PARL,0.7910194140917306
BCAT2,0.8493310760287871
AS3MT,1.330865798304747
OR51C1P,-2.871973826
NLN,0.82349259
GPR39,1.4785234214738336
RNF7,0.7325146427892066
NMD3,0.7755796324418465
RRP15,0.8261992855588467
PRDM5,0.9318232770341144
NDUFB5,0.762446634
HAT1,0.8278177087432335
UPF1,0.7948315199720519
CAMSAP2,-0.690013759
SECISBP2L,-0.698330536
HEPH,0.7863836187578728
PTRH1,0.8877146628169887
C9orf85,0.9388120018475776
ANKRD24,-2.439014418
DNAH7,1.3416725532613292
UBTD2,-0.697193985
FAM171A1,0.9020224995008732
ANTKMT,0.8576877002649947
BSG,0.7576353387085786
RHBDD1,-0.828056709
LRRC58,0.7968612323658757
HUNK,0.8741434669254362
SYP,1.492598606685556
ATP5PB,0.7748126005956855
GALNT12,0.9240008685963677
MON1B,0.7992210727549347
GOLGA2,-0.698754998
TRPT1,0.7981648940583872
ANKS1B,-2.287011325
SNX30,0.7973848609961323
PSMB10,-0.676829467
FRAT2,0.8486173512403541
COX7B,0.8181744785880625
PSIP1,0.8639721128997078
ZNF736,1.0155514451312868
ZNF562,0.8360928198001742
HMGB2,0.8168838062179713
BBS1,0.8356079617748113
KL,-1.817526042
TMEM63B,0.82605134
TTC5,0.8769644102219827
TIMM9,0.82605134
MARK2,0.7716008352259003
CYP26B1,-2.831331841
RAB3C,-2.831331841
LVRN,-2.831331841
IP6K3,-2.831331841
PAX5,-2.831331841
MEN1,0.9891584831337834
LOXHD1,-2.831331841
GNA12,-0.949429966
MARCH3,1.0049744546407782
MYL3,-2.023976919
TMEM182,0.9681609631716794
ACBD4,0.9681609631716794
EEF2,0.7234596524008675
CNIH4,0.8465967807617627
MASP1,-1.908499702
DMWD,-0.692255732
GCA,0.8613805150035265
USP45,0.8311701014591701
ZNF124,1.228410242578935
C19orf12,-0.718099512
ZNF445,0.8816640488952308
RAB44,-3.24636934
POMC,-2.831331841
GRAMD4,0.8117936851663403
IL20,-2.831331841
URB2,0.9760230809446497
NOP14,0.7833780030022535
NAMPT,-0.8343157
RRM2,0.9319420124805333
EIF3J,0.7567007228905078
RBCK1,0.8090513968916841
NR0B2,1.492598606685556
ACD,0.8439195449373038
DHX34,0.895054239
SPIN1,-0.659175768
SRSF3,0.749738512
CHST12,-0.812768236
CFDP1,0.7575770837485591
MAP2K6,0.8704128929840511
HBS1L,0.7498784241414156
NFIA,0.7977113540162835
CHMP2B,0.767213184
ADCY3,-0.693389742
ADAMTS17,1.3568448648855806
NRL,1.422279310834214
BEAN1,-3.023976919
VPS37B,0.7964736606139367
KIF7,-0.854051918
DDX21,0.7678804336069276
B4GAT1,0.9156504629651678
C1orf56,0.9719186826119133
CIB2,0.9268913736137705
GDE1,0.7695300385215456
SLC2A10,0.7978663716054317
KCTD11,-1.301510895
C17orf75,0.8340040760722225
ZNF343,0.815182188
PCDHGA12,-1.278549746
NUSAP1,0.8784332535704991
TAF1,0.8272224195379438
ESR1,-2.60893942
APOBEC3H,-2.702048824
KLC3,1.2979511758320115
SYNE2,0.7460335117686436
ZNF888,1.206977515784522
SPTSSA,0.7576624136272518
GRPEL2,-1.038773921
CA5B,-1.168366828
TSPYL1,0.7902974169420443
SPPL2A,-0.646617263
UBXN2B,0.7882306649635504
FFAR2,-2.60893942
RFK,0.8829136765531684
C1orf226,1.4785234214738336
BAALC,-4.345905014
TGDS,0.8583973969461365
XRCC6,0.7998661257908228
CAMP,-4.345905014
CCAR2,-0.768417634
VWDE,1.6922301149440582
POLD3,0.8491109684624298
IL17D,-1.439014418
SNRNP25,0.7785770167384327
CLEC4F,-3.161480443
GBP3,-0.789511665
PRKY,-3.60893942
PCDH8,1.5609855816658058
ZNHIT2,0.9760230809446488
LITAF,-0.655985947
PRSS45P,2.0915002983645863
TRPV1,1.0791165739087534
LCN12,1.9067604185075364
NPEPL1,0.7629927628118924
LRRN2,-1.277733511
JMJD8,0.7925598640086129
NPAT,0.9542187106263018
SLC25A27,0.990190413
PASK,1.0984197123043762
ECHS1,0.74399041
DERA,0.7843830152622546
BMF,-0.759213699
HNRNPU,0.747553452
SMIM31,1.3199774821620105
RAP1A,-0.655643081
TMEM18,0.8175937183401665
ZNF629,0.9806397090150192
ANKRD46,0.9517755346979726
ATRIP,0.9146225362805067
C7orf31,0.9571146183945851
NEMP1,0.932954359
NECTIN4,1.0487794233799637
ANGPTL6,-2.139454136
PPP2R5C,0.7595120172882113
BLM,1.105306097889616
GPI,0.7900468671461329
NFYA,0.8413735542498681
RAD9A,0.8802395422548432
ERI3,0.7833780030022535
CAVIN4,-2.898446037
FAM219A,-0.761813969
KCTD6,0.8724782238868567
USP21,0.8131900542988477
ZUP1,0.8512288315246828
H2AFY2,0.800561015
RNASE4,0.7941221613630622
SCIN,-1.287011325
MICU1,-0.688286923
TESK1,-0.750277105
RNF44,0.7696801532726938
POLG2,0.8335114364768978
ANAPC5,0.7397887344545713
ARHGAP12,0.7530155689824323
OSGEPL1,0.971617902
NOL8,0.7776416334531095
HESX1,-1.310281104
TMEM267,0.8974132462482833
TEX9,0.9215752969222732
CLTCL1,0.9630840252371513
ALDH1A1,0.7773792623808102
DCDC2C,-3.24636934
GNA15,-0.889884023
RPAP1,0.8325543740166692
RORB,-2.386546998
HM13,0.7525372946139308
TMEM130,-2.831331841
SLC22A18AS,0.9760230809446497
ATP5F1D,0.7448581966690324
CCDC106,-0.963094677
KEAP1,0.7543294704917551
C1orf74,1.239057486778444
MARC2,0.8375896860436773
CD2AP,0.7398336621297341
ARPC5,-0.679381633
WASHC5,0.7626965943657771
GRHL1,-1.863512247
NADK2,0.837046668
ZBED1,-0.69170688
SMIM8,0.8786006836820848
DAZAP1,0.7791222623325185
GLYATL1,1.3820154406204868
SURF1,0.7611767476743427
IL13,-3.60893942
PTTG2,-2.345905014
CTDSPL,0.7511040476824054
ZNF77,1.1543603222031624
ARL16,0.7746841331256018
C14orf93,1.0084445586370272
DCAF16,0.7676393555601031
ZNF790,1.3335750855627335
HEMK1,0.8104941309288716
PHF5A,0.7711477142168413
LHX2,-2.831331841
MARCH6,0.7549368571088269
VIRMA,0.7514573365481563
POLR3F,0.8240199874996001
HIBADH,0.8008125963382744
YIPF5,-0.68789473
WDR45B,0.7413856782660893
TRMT112,0.7699324719373015
APC,-0.699451713
SLAMF9,-2.023976919
ZNF574,1.0513112082488867
TBC1D9B,-0.637968468
HNMT,0.770920247
ZNF257,-2.831331841
CCT8,0.7620043522096873
APOOL,0.8030893296299988
TMEM14C,0.7347722828100522
PTPRR,-1.391708704
ANKRD37,-1.040096584
MED20,0.8452663896352997
ZNF146,0.7391891472197161
STAU2,0.7279055933924754
NR2E3,1.6578471209183956
PES1,0.7721666110456287
BORCS6,-0.841498867
HERPUD1,-0.643259493
SSBP1,0.7901417052215551
BIN1,0.7561159229977958
DUSP14,-0.763286454
ASNSD1,0.7504964088840689
DPY19L4,0.7634555454615177
NEU4,1.6625236081278683
GBGT1,-0.995407767
FIGN,-2.287011325
KANSL1,0.7431093905052713
FAM98B,0.7619555242591329
ERLIN1,0.8573785844460309
ZNF226,1.0291344174042116
GPR18,-2.439014418
MTHFSD,0.8861161085915121
VTA1,0.7917092775942081
SNRPF,0.8182318351381923
PCYOX1L,-1.15724345
ZWILCH,0.8443790751341789
CDKN3,1.0441945835862292
ZNF131,0.831929748
KIF26A,-1.5645453
ZNF621,0.7847070634747739
PSMD7,0.7675891171981215
TAF2,0.7646899820974769
SSRP1,0.7285443450167541
SGF29,0.7919997121730455
SET,0.7344684025213071
KCNQ4,0.9923248932737501
CLDN8,2.2979511758320115
MALSU1,0.7500194060558232
ZBTB18,0.8613805150035274
MTMR1,0.7954508353028293
RNF165,-2.801584498
IGSF8,0.8186151830587951
ITGA3,0.8209040142777431
SERGEF,0.8340040760722216
TMEM250,0.7636597683877486
CENPQ,0.9667452673566386
SMIM1,1.5262201635051298
TERF1,0.8424727505246707
INO80B,0.7652559847278289
GPR171,-1.917061715
NOG,-3.023976919
SWSAP1,1.0030913241428205
SPCS3,-0.667283406
CSNK2B,0.8091410990673351
CLEC2L,1.8340040760722225
KNSTRN,0.828465893
CYP4V2,-0.781902132
HNRNPH2,0.7750145300676268
ATP8B1,0.743545467
EDARADD,-3.023976919
CD207,-3.023976919
MAP3K2,-0.650808146
GRM3,-3.023976919
GSC,-3.023976919
GGN,-3.023976919
IGFL4,-3.023976919
RASL10A,-3.023976919
C17orf49,-0.69065407
SLC35G2,-1.03791611
FAM110A,0.901292206
ERI1,-0.823678269
PNPLA2,0.7455346518575809
AC091057.6,0.8877958979329144
RAB19,1.5437075902339714
TTC32,1.0249326814255966
SGSH,0.7892545693389232
UCN2,-2.19390192
FAM189A2,-2.19390192
DLG5,-0.711287031
ZNF497,2.005770424338701
MREG,-0.7523805
CNOT6L,-0.663961639
BCDIN3D,0.8813360984398324
ATG4A,-0.777430636
SETD9,0.8766951538180114
MYCL,0.9420757490213116
SYCP2,-1.023976919
MYO16,-3.24636934
LYRM9,1.1135266046945853
DCAF17,0.7715525676054638
YRDC,0.8444395287385325
MTRF1,0.8444395287385325
RAB4A,0.7278160927884949
WDR76,0.8054887046080017
HRH1,-0.745117546
ZNF33A,0.7578596396367265
STAT3,-0.633893347
MAMDC2,-2.386546998
PHYH,0.7746077933745212
CENPA,1.229003822114521
PNPLA7,-1.059600829
ALG9,0.7878514795815619
NUDCD3,0.7416987912083584
OTUD7A,-1.487924019
USP24,0.7389838836438001
MGAT3,-1.413923437
RAB22A,0.7595996174024453
ATG2A,0.7974018805325196
CCDC153,1.3099238174980883
XPO1,0.7510521155064249
ETV7,-2.023976919
KBTBD3,0.9527157074525805
NUDT5,0.7514547451030964
DDHD1,-0.66578528
PYDC2,2.8340040760722225
FBXO16,2.8340040760722225
LTV1,0.7608674109242264
KLF3,0.7429018836512031
ZBTB12,0.8641302008737517
PIK3R2,0.733397106
OMA1,0.7949659772774655
CXCL1,-0.791895442
WNK1,-0.637175584
TOMM5,0.7239693060118064
TSC1,0.8322048303089105
POLR2G,0.7406916039007037
CSPP1,0.7727699034362727
MOCS1,-1.043085742
WDPCP,-0.851795944
BMX,-2.831331841
HDAC8,0.8541819580098524
NR4A1,-0.687811587
COL28A1,-1.345905014
ZMYND19,0.8310747450335505
RILP,-0.890393765
ALPK1,-0.856032282
KCNB1,-1.60893942
DENR,0.7626194428354562
OSBPL11,-0.681669744
SLC41A3,0.7805126693078641
SAP25,-1.399486054
PMS2,0.8195603393089002
ZBTB9,0.9291366933138141
RDH13,0.8352791049142834
MRM2,0.7818505332556596
MOSPD2,-0.694340729
CASP8AP2,0.7788906120099401
MT1X,0.7818617705548743
TRPC4AP,0.7274157457461357
DNAAF2,0.806964823
PRPF40A,0.7124400175492367
VANGL2,0.8315145240465238
MDM2,-0.640869909
ALKBH3,0.8213752662440355
SH3GLB1,-0.626829579
STAT6,0.7257135492428484
TRMT9B,-1.313483536
APCDD1L,-1.801584498
GALR1,-4.345905014
RAB3D,0.9052500065312685
POLE3,0.731242428
CCIN,-3.24636934
ERICH2,1.4678761772743236
NWD1,1.4678761772743236
NOL10,0.8212213541469264
COX7A2L,0.7323895120340311
CD63,-0.613208096
CCDC59,0.7921588885444635
CAPRIN1,0.7210728699737761
SENP6,0.7089606733107536
YBX2,2.8829136765531675
PLA2G3,2.8829136765531675
AL121578.2,2.8829136765531675
JADE1,-0.788760457
DHX16,0.7664279340723157
MFSD4B,0.9067604185075364
TRGJP2,-2.831331841
CCDC137,0.8340040760722216
PHKB,0.7226564818954619
DLX3,2.2979511758320115
MTERF3,0.8407111780682053
LNPK,0.7375492250040301
TSG101,0.8441902448238077
NMI,-0.651731082
LRRC63,-2.19390192
NFU1,0.7375743133891293
HERC1,-0.782450331
TWF2,-0.626153975
CDK2AP1,-0.622447349
TMEM169,-2.19390192
CHMP1A,0.7361472314742654
EXOSC6,0.8091794961886984
TIMM17B,0.8068023485135845
ABCA3,-1.724416637
NEDD4,0.7924687390731107
ZCCHC7,0.750576043
ITIH3,-3.60893942
RABAC1,-0.628523065
FUBP1,0.7334527776705717
LINC02694,-1.5645453
EXOSC3,0.8456622812565966
PGLS,0.7248324126452443
BEX5,1.0464124088360478
YARS2,0.7850944755912757
GAN,1.0008549339245851
DNAJB1,0.7415578273076271
EIF4E2,-0.629156303
CCDC57,1.0304708649670253
IDH2,0.7092052314238941
MYO18A,0.753309168
IMP4,0.7437171100360116
ZNRD2,0.8056079503857188
HUS1,0.729819698
C7orf50,0.7307190537296897
E2F3,0.7531268373432978
ZFYVE16,-0.639808245
PCDHA7,-4.345905014
YBX1,0.6764627990857418
NME3,0.731673712
ALG5,0.7226304329040683
GAS2L3,0.9620838899867756
TGFBR2,0.6764627990857419
OVGP1,1.229003822114521
ADRA1B,-3.023976919
DESI1,0.7459842455449461
TSSK6,1.4905962537744077
ZNF331,-0.825648203
CDKAL1,0.7396278002092265
HAUS5,0.8662349354065384
TMEM167A,-0.617635619
MORC2,0.7350149814408549
TLE3,0.8185674314645546
PTPRG,-0.62195419
ITCH,0.7038655372356764
ZBTB17,-0.698617919
GDF6,-4.345905014
RUFY2,-0.705487908
GTF3C6,0.7190985626585342
RASL10B,1.1756954257810142
NUDT12,0.9712695509740152
DENND1A,0.7373450412327647
ZNF529,1.0915002983645863
ABHD15,0.9820218215660921
MAPK8IP3,0.7351521653938784
METTL15,0.77083275
PAPSS2,-0.688243025
SMYD5,0.8525400275096491
NEK4,0.7371549862416078
CDC7,1.0711803139849891
TRNT1,0.7709274830892339
KPNA7,1.6984891054157405
COQ4,0.7607418065592233
RHOV,1.5085181617716703
SMARCA4,0.7067960277853493
NAGA,-0.690076183
FAM102A,-0.661150793
SPTLC2,0.7249208989242941
XPO6,0.7492088630236093
PFN1,-0.601921127
AP1M1,-0.658626544
HMOX2,0.7201841765150596
AATF,0.7229599254057466
REEP4,-1.187475651
MICALL1,-0.87789866
DMAC2,0.7704389472947559
PGBD4,1.241367647465644
TRIM21,-0.667042374
NDUFC2,0.7094966180753284
ARGLU1,0.7035706015414736
SASS6,0.9595349581560813
NDUFB10,0.7037974422730895
CMTR2,0.7479951249387691
FYB2,1.7833780030022535
DMXL1,-0.743271487
ELAVL2,1.7833780030022535
ZNF875,1.7833780030022535
KIF16B,0.7151972407707312
GLOD5,1.7833780030022535
ABHD6,0.8261276504615909
CTNNA3,-4.023976919
TXNDC17,0.7244538616043101
KLHDC8A,-1.66140684
MSX1,-1.66140684
CCBE1,-3.60893942
NKAPD1,0.7177322589539128
CAPS,0.8570350447275628
PRSS23,0.6678450895223608
EDRF1,0.8128719441437289
MOSPD3,0.7960704166054109
MORC3,-0.622573546
CAMK1,-0.715224213
PRPF4,0.7431453249583715
C12orf4,-0.71031644
PPP2R1A,0.9353810964473039
BX255925.3,0.9492561713818644
PPP4C,0.7039435355078494
CLCN5,0.8268796416388406
SH2D1B,-3.023976919
ZNF623,0.7473553341817141
ZNF75D,0.7732061979449618
TLNRD1,-0.677439357
PPIH,0.950027872
SURF2,0.7797576873235572
KIF21B,-0.884252155
KLHL12,0.7299728547417352
INCENP,0.7874534154323714
DHFR,0.8155584087514036
CSRNP2,-0.750143112
NR5A2,0.7895477702424607
C12orf45,0.7596294002296444
KDM6A,0.7916813067334632
THADA,0.726124077
MMP25,-2.60893942
QRFPR,-3.345905014
KAT6A,0.7106409202544333
GATC,0.8778426870057467
TCF15,-3.345905014
SAT1,-0.600053457
CNOT11,0.7097235714479821
BLOC1S5,0.753033394
HIST1H2AG,1.2130622782454994
CRBN,0.7259665291090651
POGLUT1,0.7382901134737159
FZD6,0.8218521508168894
TMEM253,1.540807699728175
GAPT,-2.509403746
ARL2,0.7048446004555644
KANTR,1.2847757870842775
KLHL13,-2.509403746
TPPP3,-0.687115677
SLC38A10,0.6984113132267331
MAN2A1,-0.628373394
GCN1,0.7448375411501953
MYRF,1.741557827307627
CDPF1,1.105306097889616
F5,-1.898446037
CERS4,-1.439014418
DDX52,0.8082956352065835
MTBP,0.9084899232591841
PRCD,-1.801584498
TRIM3,-0.718298176
ZNF730,-3.023976919
RNF24,-0.740583426
PDXP,0.913091825
SERPINB1,0.6880329774583327
CCDC171,0.9760230809446497
ATP5F1E,0.6910461222301789
ASB2,-3.023976919
GMCL1,0.8246006657287666
FCMR,-1.338085509
TNIK,0.6962246584490845
LMTK3,1.2365506311678693
HMGCLL1,-1.702048824
MBD2,-0.60215748
CDC5L,0.705977995
RWDD3,0.7554239414312525
NFKB1,-0.651224565
WDR33,0.6996918524973976
PHF11,-0.63737677
L1TD1,-2.760942513
LRRD1,-1.843404673
PARP4,0.706533653
EAF1,0.7335650365540953
KCNJ14,1.2490415753510655
SUSD3,-1.760942513
CSNK2A2,0.7085834959908546
C11orf95,0.7431382857905593
NFATC2IP,0.733231895
ASGR2,-4.345905014
ZNF140,0.7978533255181333
TMEM256,0.8060980795023376
BRF1,0.748376407
MTUS1,-0.743020605
REEP2,-1.391708704
PPP2R5B,-0.735089086
PCIF1,0.7127319449667695
DNAJC15,0.7083272977409929
USP30,0.8002518215666496
SLC37A3,0.7029019321119532
PFDN4,1.0276852007671424
CACNB1,-0.949976338
ASTN2,1.3606869311799752
ZNF674,1.3606869311799752
ZBED2,-2.19390192
BSN,1.2858783435314374
S100Z,-2.439014418
MZT1,0.7597267349376082
TBC1D8B,0.8277721223607069
ZMYM2,0.6880974995691451
GALT,0.7738046762954536
ITPRID2,0.689259603
MND1,0.9020224995008723
MMUT,0.7471456858429182
ABRACL,0.6887795152582337
PLA2G6,0.9264410520940887
USP39,0.7540758671540555
METRN,-0.777816332
CACNA1I,-3.023976919
SF3B6,0.7205618948156571
CHST7,-1.169827786
CTNNBL1,0.7228364610672031
TK2,-0.649232126
NR1H4,-1.78296882
IQCG,-0.76500073
KCNJ15,-3.19390192
EML5,2.730910583108118
MASTL,-0.685175006
PKN2,0.7199847853129056
SLC30A2,1.3759536878332845
CRYBG2,1.3759536878332845
KIF17,-2.216621997
LCNL1,-2.216621997
C16orf89,-2.216621997
MICB,-2.831331841
DBI,0.6851841493084927
ZBTB2,0.7633528922873944
VPS36,0.6871749833170653
ATG5,0.7056091447452584
MAP2K5,0.7650228566714414
NELFA,0.7456772938170309
MANBAL,0.7081716588130798
DNAJB9,-0.627386174
DDX56,0.7101791415240317
